005ef56f3aa09ca4,/m/078n6m,/m/05z87,0.49166667,0.99916667,0.816875,0.999375,0.49166667,0.99916667,0.816875,0.999375,is
0b66e2351faf4b73,/m/04bcr3,/m/083vt,0.0075,0.231875,0.58916664,0.77,0.0075,0.231875,0.58916664,0.77,is
06e8fd05ae8810f6,/m/04dr76w,/m/05z87,0.69875,0.73875,0.13027179,0.1968135,0.69875,0.73875,0.13027179,0.1968135,is
05fc3ea64819555d,/m/04dr76w,/m/02gy9n,0.350625,0.3825,0.44746718,0.55909944,0.350625,0.3825,0.44746718,0.55909944,is
09a4078cc6b1a4a2,/m/04bcr3,/m/083vt,0,0.999375,0.68955785,0.99905926,0,0.999375,0.68955785,0.99905926,is
051b8f10a226545b,/m/01_5g,/m/083vt,0.6203125,0.9984375,0.1203125,0.40625,0.6203125,0.9984375,0.1203125,0.40625,is
010ea6279fe71c20,/m/0cvnqh,/m/083vt,0.28,0.36375,0.25145712,0.38218153,0.28,0.36375,0.25145712,0.38218153,is
06a24fb850da1c41,/m/01mzpv,/m/083vt,0.61875,0.79,0.91611296,0.9991694,0.61875,0.79,0.91611296,0.9991694,is
0b190a8efcbef020,/m/04dr76w,/m/02gy9n,0.236875,0.2775,0.14741784,0.30140844,0.236875,0.2775,0.14741784,0.30140844,is
07bbff0191d328d0,/m/01_5g,/m/083vt,0,0.365,0.21804512,0.6118421,0,0.365,0.21804512,0.6118421,is
00c1769ea7ef6b27,/m/0cvnqh,/m/083vt,0.01125,0.811875,0.41363212,0.66106445,0.01125,0.811875,0.41363212,0.66106445,is
001ae5e9e1c9ab0d,/m/04bcr3,/m/083vt,0.6299435,0.9510358,0.861875,0.99875,0.6299435,0.9510358,0.861875,0.99875,is
008f94a81fa356cf,/m/04dr76w,/m/05z87,0.5726563,0.62421876,0.43164063,0.5283203,0.5726563,0.62421876,0.43164063,0.5283203,is
0a22c28b2c5b74a3,/m/01s55n,/m/0dnr7,0.58148146,0.9990741,0.25833333,0.99814814,0.58148146,0.9990741,0.25833333,0.99814814,is
00e6e6b183f3dd19,/m/0cvnqh,/m/083vt,0.37625,0.783125,0.32551596,0.98217636,0.37625,0.783125,0.32551596,0.98217636,is
0cc97f936d8208cf,/m/04bcr3,/m/083vt,0,0.25625,0.6500938,0.9418386,0,0.25625,0.6500938,0.9418386,is
0b378d32cfcf2b08,/m/01mzpv,/m/04lbp,0.476875,0.650625,0.8592871,0.99906194,0.476875,0.650625,0.8592871,0.99906194,is
001b9524bd8a1159,/m/01mzpv,/m/04lbp,0.3510204,0.40408164,0.5337423,0.6257669,0.3510204,0.40408164,0.5337423,0.6257669,is
006f0f00bc4810b0,/m/0342h,/m/083vt,0.26506025,0.4928806,0.6163142,0.7416918,0.26506025,0.4928806,0.6163142,0.7416918,is
096254abf4831de1,/m/01mzpv,/m/05z87,0.503125,0.696875,0.785,0.99916667,0.503125,0.696875,0.785,0.99916667,is
0a8de423f8ae3fa2,/m/0342h,/m/083vt,0.26619965,0.9588441,0.101875,0.98875,0.26619965,0.9588441,0.101875,0.98875,is
004c19e4b0c3ee33,/m/0342h,/m/083vt,0.044375,0.37,0.45590994,0.7617261,0.044375,0.37,0.45590994,0.7617261,is
015fc2723bbb4488,/m/04dr76w,/m/02gy9n,0.000625,0.089375,0.118236475,0.25751504,0.000625,0.089375,0.118236475,0.25751504,is
0964bacf45616880,/m/01mzpv,/m/083vt,0.013125,0.14125,0.5575,0.95416665,0.013125,0.14125,0.5575,0.95416665,is
06565f9cbfdb49bc,/m/04dr76w,/m/05z87,0,0.15875,0.7129456,0.87992495,0,0.15875,0.7129456,0.87992495,is
0a775fe866e18fc9,/m/078n6m,/m/083vt,0.12777779,0.5888889,0.68333334,0.9,0.12777779,0.5888889,0.68333334,0.9,is
097593e39b45ba7b,/m/0cvnqh,/m/083vt,0.27125,0.99875,0,0.955414,0.27125,0.99875,0,0.955414,is
04ab0255008ff9e7,/m/04bcr3,/m/083vt,0.300625,0.83625,0.68884724,0.98219305,0.300625,0.83625,0.68884724,0.98219305,is
088bd060b6241816,/m/01mzpv,/m/083vt,0.589375,0.965625,0.30675423,0.9315197,0.589375,0.965625,0.30675423,0.9315197,is
008eeaa1dbb3bc3f,/m/0cvnqh,/m/083vt,0.43625,0.77625,0.8696664,0.973623,0.43625,0.77625,0.8696664,0.973623,is
0552e9358961008a,/m/01mzpv,/m/05z87,0.87,0.926875,0.32916668,0.43583333,0.87,0.926875,0.32916668,0.43583333,is
07da359fd022ab3b,/m/01mzpv,/m/083vt,0.761875,0.94,0.13786592,0.56373936,0.761875,0.94,0.13786592,0.56373936,is
04f921ef35d66e57,/m/078n6m,/m/083vt,0.56375,0.920625,0.67542213,0.8208255,0.56375,0.920625,0.67542213,0.8208255,is
013e62ee3dbef03f,/m/04dr76w,/m/02gy9n,0.30007502,0.45386347,0.3725,0.435625,0.30007502,0.45386347,0.3725,0.435625,is
017c021ba2f942f9,/m/01mzpv,/m/04lbp,0.259375,0.52125,0.597561,0.9108818,0.259375,0.52125,0.597561,0.9108818,is
04e5d3e7e7570409,/m/01mzpv,/m/083vt,0.090625,0.785625,0.079737335,0.99906194,0.090625,0.785625,0.079737335,0.99906194,is
00a3ee4506732283,/m/078n6m,/m/083vt,0.58,0.728125,0.5341667,0.62416667,0.58,0.728125,0.5341667,0.62416667,is
097c64a1c6036289,/m/01mzpv,/m/05z87,0.61375,0.749375,0.5150094,0.75891185,0.61375,0.749375,0.5150094,0.75891185,is
00e6dfbd65de7050,/m/07y_7,/m/083vt,0.47477362,0.96765846,0.160625,0.443125,0.47477362,0.96765846,0.160625,0.443125,is
0040443b9402c3d9,/m/01940j,/m/0dnr7,0.33541667,0.43229166,0.36953124,0.5578125,0.33541667,0.43229166,0.36953124,0.5578125,is
0770dc7db96acbb6,/m/01mzpv,/m/083vt,0.196875,0.36375,0.6988743,0.99718577,0.196875,0.36375,0.6988743,0.99718577,is
0c89ab39a68ba757,/m/0342h,/m/083vt,0.47,0.905625,0.20919324,0.9174484,0.47,0.905625,0.20919324,0.9174484,is
078cafbbdbd9f334,/m/01mzpv,/m/04lbp,0.708125,0.905625,0.62990654,0.88037384,0.708125,0.905625,0.62990654,0.88037384,is
0965f31efc31d56b,/m/01mzpv,/m/05z87,0.19296876,0.3140625,0.45625,0.659375,0.19296876,0.3140625,0.45625,0.659375,is
071a6cf8b3b121da,/m/080hkjn,/m/04lbp,0.495625,0.6125,0.31793267,0.48472983,0.495625,0.6125,0.31793267,0.48472983,is
0af254143bf95706,/m/01mzpv,/m/083vt,0.1175,0.435,0.42666668,0.99,0.1175,0.435,0.42666668,0.99,is
0a267117a4005536,/m/01mzpv,/m/05z87,0.21666667,0.39166668,0.50625,0.66375,0.21666667,0.39166668,0.50625,0.66375,is
0790d3f329aab7ab,/m/0342h,/m/083vt,0.195625,0.999375,0.49577466,0.99906105,0.195625,0.999375,0.49577466,0.99906105,is
0bc3cab784dd67cd,/m/04bcr3,/m/083vt,0.270625,0.96625,0.76166666,0.99916667,0.270625,0.96625,0.76166666,0.99916667,is
04b59165361379e8,/m/04bcr3,/m/083vt,0.25625,0.99921876,0.4375,0.99895835,0.25625,0.99921876,0.4375,0.99895835,is
00665139dd67ee4d,/m/03ssj5,/m/083vt,0.4125,0.999375,0.42110178,0.9990663,0.4125,0.999375,0.42110178,0.9990663,is
05b0aefc92880a6c,/m/01mzpv,/m/05z87,0.523125,0.58625,0.5491667,0.585,0.523125,0.58625,0.5491667,0.585,is
0098ce1687157ce5,/m/01mzpv,/m/083vt,0.13020833,0.8767361,0.36458334,0.9502315,0.13020833,0.8767361,0.36458334,0.9502315,is
0029a56cccaaa054,/m/01_5g,/m/083vt,0.13166666,0.7775,0.659375,0.8375,0.13166666,0.7775,0.659375,0.8375,is
00118906f9e5bb41,/m/01mzpv,/m/05z87,0.39625,0.425625,0.5625,0.62083334,0.39625,0.425625,0.5625,0.62083334,is
0a36c33c7f10eae3,/m/04dr76w,/m/02gy9n,0.775,0.79732144,0.4533582,0.6380597,0.775,0.79732144,0.4533582,0.6380597,is
0690d138bb5fba70,/m/01mzpv,/m/05z87,0.6279297,0.6689453,0.42447916,0.5598958,0.6279297,0.6689453,0.42447916,0.5598958,is
0020e09abd5c4abe,/m/01mzpv,/m/083vt,0,0.145,0.4175,0.60125,0,0.145,0.4175,0.60125,is
010435c73090d5c3,/m/0cvnqh,/m/083vt,0.433125,0.5925,0.7111111,0.83666664,0.433125,0.5925,0.7111111,0.83666664,is
0bf55f744c64978a,/m/0dt3t,/m/05z87,0.01125,0.123125,0.45,0.875,0.01125,0.123125,0.45,0.875,is
066c058f81125c4f,/m/04dr76w,/m/02gy9n,0.571875,0.671875,0.20083682,0.42259413,0.571875,0.671875,0.20083682,0.42259413,is
05e2b8edd2af51d5,/m/03ssj5,/m/083vt,0,0.488125,0.46666667,0.99916667,0,0.488125,0.46666667,0.99916667,is
09a6016440a9fdc4,/m/07y_7,/m/083vt,0.34166667,0.605,0.39333335,0.99833333,0.34166667,0.605,0.39333335,0.99833333,is
0857ba69fb6a7553,/m/07y_7,/m/083vt,0.338,0.899,0.1904048,0.99850076,0.338,0.899,0.1904048,0.99850076,is
08956967bb74a144,/m/01mzpv,/m/083vt,0.5875,0.759375,0.8125,0.99916667,0.5875,0.759375,0.8125,0.99916667,is
002381ccbf42311e,/m/01mzpv,/m/04lbp,0.09125,0.20625,0.39416668,0.5475,0.09125,0.20625,0.39416668,0.5475,is
00321b6df1e555ca,/m/01mzpv,/m/083vt,0.05375,0.191875,0.8579492,0.99905926,0.05375,0.191875,0.8579492,0.99905926,is
09404e9a5e51b94b,/m/01mzpv,/m/05z87,0.69753087,0.9979424,0.6898148,0.9830247,0.69753087,0.9979424,0.6898148,0.9830247,is
00b47a4f3519df35,/m/0cvnqh,/m/083vt,0.393125,0.5925,0.48828492,0.6701031,0.393125,0.5925,0.48828492,0.6701031,is
086a053f89987229,/m/01mzpv,/m/083vt,0.1015625,0.334375,0.51875,0.9625,0.1015625,0.334375,0.51875,0.9625,is
06d316bfaba04e41,/m/0cvnqh,/m/083vt,0.648125,0.9675,0.4587242,0.8217636,0.648125,0.9675,0.4587242,0.8217636,is
00292e0d42736aab,/m/01mzpv,/m/05z87,0.065,0.13,0.55909944,0.72138834,0.065,0.13,0.55909944,0.72138834,is
08956967bb74a144,/m/01mzpv,/m/083vt,0.914375,0.97625,0.7058333,0.73,0.914375,0.97625,0.7058333,0.73,is
0b1fda9e7539006e,/m/04bcr3,/m/083vt,0,0.42708334,0.43652344,0.6640625,0,0.42708334,0.43652344,0.6640625,is
0682f4e718f97cd4,/m/01mzpv,/m/083vt,0.790625,0.881875,0.8064159,0.9966814,0.790625,0.881875,0.8064159,0.9966814,is
0c1eb80446e17edb,/m/04bcr3,/m/083vt,0.52625,0.80125,0.23,0.295,0.52625,0.80125,0.23,0.295,is
01065ea6d2ff58a0,/m/01mzpv,/m/05z87,0.130625,0.254375,0.69512194,0.8902439,0.130625,0.254375,0.69512194,0.8902439,is
